Fecha,Competicion,Local,Visitante,Mercado,Pronostico,Real,ProbabilidadPronostico,Correcto,CorteEntrenamiento,Semilla
2026-09-12,ENG,Aston Villa,Nott'm Forest,Goles 1T U/O 1.5,MENOS DE 1.5,MENOS DE 1.5,0.6574806184782273,True,2026-05-03,20260916
2026-09-12,TUR,Alanyaspor,Goztep,Goles 1T U/O 1.5,MENOS DE 1.5,MENOS DE 1.5,0.7138083287025775,True,2026-05-03,20260916
2026-09-12,TUR,Eyupspor,Rizespor,Goles 1T U/O 1.5,MENOS DE 1.5,MENOS DE 1.5,0.7336095543183313,True,2026-05-03,20260916
2026-09-12,POR,Casa Pia,Porto,Goles 1T U/O 1.5,MENOS DE 1.5,MAS DE 1.5,0.7167751641214325,False,2026-05-03,20260916
2026-09-12,ESP,Real Madrid,Vallecano,Goles 1T U/O 1.5,MENOS DE 1.5,MAS DE 1.5,0.6908172360549976,False,2026-05-03,20260916
2026-09-12,ENG,Bournemouth,Brentford,Goles 1T U/O 1.5,MENOS DE 1.5,MAS DE 1.5,0.6397598926104812,False,2026-05-03,20260916
2026-09-12,ENG,Sunderland,Arsenal,Goles 1T U/O 1.5,MENOS DE 1.5,MENOS DE 1.5,0.7108760799628255,True,2026-05-03,20260916
2026-09-13,ESP,Levante,Barcelona,Goles 1T U/O 1.5,MENOS DE 1.5,MAS DE 1.5,0.6916062506629254,False,2026-05-03,20260916
2026-09-13,POR,Famalicao,Sp Lisbon,Goles 1T U/O 1.5,MENOS DE 1.5,MENOS DE 1.5,0.6744025925678773,True,2026-05-03,20260916
2026-09-13,ESP,Getafe,La Coruna,Goles 1T U/O 1.5,MENOS DE 1.5,MENOS DE 1.5,0.7727970877374423,True,2026-05-03,20260916
2026-09-14,ESP,Villarreal,Betis,Goles 1T U/O 1.5,MENOS DE 1.5,MAS DE 1.5,0.6548644731781158,False,2026-05-03,20260916
2026-05-03,POR,Sp Braga,Estoril,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5613902421014623,False,2026-05-03,20260916
2026-05-03,ENG,Aston Villa,Tottenham,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6634034926995325,False,2026-05-03,20260916
2026-05-03,ESP,Getafe,Vallecano,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5193753396530836,False,2026-05-03,20260916
2026-05-03,ENG,Man United,Liverpool,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6746222401478844,True,2026-05-03,20260916
2026-05-03,TUR,Karagumruk,Genclerbirligi,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5730239978033445,True,2026-05-03,20260916
2026-05-03,TUR,Antalyaspor,Alanyaspor,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6053257015794515,False,2026-05-03,20260916
2026-05-03,POR,Casa Pia,Tondela,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5352506279264637,False,2026-05-03,20260916
2026-05-04,ESP,Sevilla,Sociedad,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6025211821822887,True,2026-05-03,20260916
2026-05-04,ENG,Everton,Man City,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6384251153926888,False,2026-05-03,20260916
2026-05-04,ENG,Chelsea,Nott'm Forest,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6661768556477009,True,2026-05-03,20260916
2026-05-09,ENG,Liverpool,Chelsea,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.637705867991997,False,2026-05-03,20260916
2026-05-09,ENG,Fulham,Bournemouth,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6523543839703059,False,2026-05-03,20260916
2026-05-10,ENG,West Ham,Arsenal,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6503221966474536,False,2026-05-03,20260916
2026-05-10,ENG,Crystal Palace,Everton,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6565946142982083,True,2026-05-03,20260916
2026-05-10,POR,Alverca,Estoril,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6170478441244321,False,2026-05-03,20260916
2026-05-10,ESP,Mallorca,Villarreal,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6092655953757945,True,2026-05-03,20260916
2026-05-11,ENG,Tottenham,Leeds,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6452438411204217,True,2026-05-03,20260916
2026-05-11,POR,Rio Ave,Sp Lisbon,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5812654648863307,False,2026-05-03,20260916
2026-05-12,ESP,Osasuna,Ath Madrid,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5968739111833994,False,2026-05-03,20260916
2026-05-13,ENG,Man City,Crystal Palace,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6836529719749571,True,2026-05-03,20260916
2026-05-13,ESP,Getafe,Mallorca,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5886968245576003,False,2026-05-03,20260916
2026-05-13,ESP,Espanol,Ath Bilbao,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5559646574403305,True,2026-05-03,20260916
2026-05-13,ESP,Alaves,Barcelona,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5895980265273462,True,2026-05-03,20260916
2026-05-14,ESP,Girona,Sociedad,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6058636073198065,False,2026-05-03,20260916
2026-05-14,ESP,Valencia,Vallecano,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6099078408686842,True,2026-05-03,20260916
2026-05-16,TUR,Karagumruk,Alanyaspor,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.597511696955082,True,2026-05-03,20260916
2026-05-16,POR,Sp Braga,Estrela,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5373614155006233,False,2026-05-03,20260916
2026-05-16,POR,Arouca,Tondela,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5584443193235706,True,2026-05-03,20260916
2026-05-16,POR,Estoril,Benfica,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5665046089251374,False,2026-05-03,20260916
2026-05-16,POR,Moreirense,AVS,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5633532631559381,False,2026-05-03,20260916
2026-05-16,TUR,Gaziantep,Buyuksehyr,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5776723139412112,False,2026-05-03,20260916
2026-05-17,ENG,Brentford,Crystal Palace,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.7014110576273187,True,2026-05-03,20260916
2026-05-17,ESP,Osasuna,Espanol,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5969117086670392,True,2026-05-03,20260916
2026-05-17,ESP,Elche,Getafe,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5498580177735501,True,2026-05-03,20260916
2026-05-17,TUR,Kasimpasa,Galatasaray,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5344933955495703,True,2026-05-03,20260916
2026-05-17,TUR,Trabzonspor,Genclerbirligi,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6159291065077002,True,2026-05-03,20260916
2026-05-17,ESP,Vallecano,Villarreal,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5994246075826288,True,2026-05-03,20260916
2026-05-19,ENG,Bournemouth,Man City,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6659472911579535,False,2026-05-03,20260916
2026-05-19,ENG,Chelsea,Tottenham,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6519540119245066,False,2026-05-03,20260916
2026-05-23,ESP,Mallorca,Oviedo,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.641344926363651,True,2026-05-03,20260916
2026-05-23,ESP,Espanol,Sociedad,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6178994020495167,True,2026-05-03,20260916
2026-05-23,ESP,Girona,Elche,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6606629875632631,False,2026-05-03,20260916
2026-05-24,ENG,West Ham,Leeds,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6556539894111821,True,2026-05-03,20260916
2026-08-08,POR,Estrela,Sp Lisbon,Tarjetas U/O 4.5,MAS DE 4.5,MENOS DE 4.5,0.5521565694227487,False,2026-05-03,20260916
2026-08-08,POR,Guimaraes,Arouca,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5273945421850943,False,2026-05-03,20260916
2026-08-09,POR,Porto,Alverca,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5585343778918942,True,2026-05-03,20260916
2026-08-15,TUR,Kasimpasa,Trabzonspor,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5048475687761855,True,2026-05-03,20260916
2026-08-15,TUR,Konyaspor,Rizespor,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.527299877025909,False,2026-05-03,20260916
2026-08-16,ESP,Espanol,Levante,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5101097800687526,True,2026-05-03,20260916
2026-08-16,TUR,Besiktas,Eyupspor,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5723372813569433,False,2026-05-03,20260916
2026-08-16,POR,Nacional,Estoril,Tarjetas U/O 4.5,MAS DE 4.5,MAS DE 4.5,0.5444093600045169,True,2026-05-03,20260916
2026-08-17,POR,Casa Pia,Benfica,Tarjetas U/O 4.5,MAS DE 4.5,MENOS DE 4.5,0.5569254932788961,False,2026-05-03,20260916
2026-08-21,ESP,Betis,Sociedad,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5875810422310764,False,2026-05-03,20260916
2026-08-22,TUR,Rizespor,Samsunspor,Tarjetas U/O 4.5,MAS DE 4.5,MENOS DE 4.5,0.508784213336211,False,2026-05-03,20260916
2026-08-22,POR,Sp Lisbon,Alverca,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5239384957817048,True,2026-05-03,20260916
2026-08-22,ESP,Espanol,Real Madrid,Tarjetas U/O 4.5,MAS DE 4.5,MAS DE 4.5,0.8290422975377373,True,2026-05-03,20260916
2026-08-23,ENG,Man City,Bournemouth,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6543473695682817,True,2026-05-03,20260916
2026-08-23,POR,Guimaraes,Nacional,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5391939397243015,True,2026-05-03,20260916
2026-08-23,TUR,Trabzonspor,Buyuksehyr,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5953236131811785,False,2026-05-03,20260916
2026-08-23,TUR,Alanyaspor,Besiktas,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5169174373423837,True,2026-05-03,20260916
2026-08-23,TUR,Eyupspor,Gaziantep,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5320293975455381,True,2026-05-03,20260916
2026-08-23,ESP,Elche,Barcelona,Tarjetas U/O 4.5,MAS DE 4.5,MENOS DE 4.5,0.7977991810399223,False,2026-05-03,20260916
2026-08-24,ESP,Osasuna,Levante,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.674274398981582,True,2026-05-03,20260916
2026-08-24,ENG,Fulham,Chelsea,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6240204656780834,False,2026-05-03,20260916
2026-08-25,ESP,Valencia,Betis,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.603711115998874,True,2026-05-03,20260916
2026-08-26,ESP,Real Madrid,Sociedad,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5404935911642734,False,2026-05-03,20260916
2026-08-27,ESP,Celta,Osasuna,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5512062163843816,True,2026-05-03,20260916
2026-08-29,ESP,Levante,Betis,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6033503945284342,True,2026-05-03,20260916
2026-08-29,POR,Alverca,Santa Clara,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5461328763608893,True,2026-05-03,20260916
2026-08-29,ESP,Sociedad,Espanol,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5436480984268318,False,2026-05-03,20260916
2026-08-29,TUR,Gaziantep,Rizespor,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5088043455423628,True,2026-05-03,20260916
2026-08-30,TUR,Buyuksehyr,Kasimpasa,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5173573861923397,True,2026-05-03,20260916
2026-08-31,ESP,Osasuna,Getafe,Tarjetas U/O 4.5,MAS DE 4.5,MAS DE 4.5,0.566103474487087,True,2026-05-03,20260916
2026-08-31,ESP,Barcelona,Vallecano,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5109825124553679,True,2026-05-03,20260916
2026-09-03,ESP,Sociedad,Celta,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5179331061729477,False,2026-05-03,20260916
2026-09-04,ESP,Betis,Real Madrid,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5563711592425191,False,2026-05-03,20260916
2026-09-04,TUR,Buyuksehyr,Galatasaray,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5028145430273674,False,2026-05-03,20260916
2026-09-05,ENG,Fulham,Crystal Palace,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.6309674824786324,True,2026-05-03,20260916
2026-09-05,ENG,Brighton,Leeds,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5798071227779209,False,2026-05-03,20260916
2026-09-05,ENG,Nott'm Forest,Tottenham,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5868367878483967,True,2026-05-03,20260916
2026-09-05,POR,Sp Lisbon,Nacional,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5437509182207231,True,2026-05-03,20260916
2026-09-05,TUR,Fenerbahce,Besiktas,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.565782416950233,False,2026-05-03,20260916
2026-09-06,TUR,Trabzonspor,Genclerbirligi,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5560281649856298,True,2026-05-03,20260916
2026-09-06,ESP,Espanol,Sevilla,Tarjetas U/O 4.5,MAS DE 4.5,MAS DE 4.5,0.5029748189427043,True,2026-05-03,20260916
2026-09-07,POR,Estoril,Arouca,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.544791697414216,False,2026-05-03,20260916
2026-09-07,TUR,Rizespor,Alanyaspor,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5349172266514948,True,2026-05-03,20260916
2026-09-07,ESP,Elche,Sociedad,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6043874795072508,False,2026-05-03,20260916
2026-09-07,TUR,Goztep,Gaziantep,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.55057747086768,False,2026-05-03,20260916
2026-09-11,TUR,Besiktas,Erzurumspor,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5005505680686458,True,2026-05-03,20260916
2026-09-12,ENG,Aston Villa,Nott'm Forest,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.6456629652166033,False,2026-05-03,20260916
2026-09-12,TUR,Alanyaspor,Goztep,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5118114866555856,True,2026-05-03,20260916
2026-09-12,TUR,Eyupspor,Rizespor,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5376245346921247,True,2026-05-03,20260916
2026-09-12,POR,Casa Pia,Porto,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5332938585176484,False,2026-05-03,20260916
2026-09-12,ESP,Real Madrid,Vallecano,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5803574199889467,True,2026-05-03,20260916
2026-09-12,ENG,Bournemouth,Brentford,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.570186956204292,False,2026-05-03,20260916
2026-09-12,ENG,Sunderland,Arsenal,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5965993361839574,False,2026-05-03,20260916
2026-09-13,ESP,Levante,Barcelona,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.596255450802167,True,2026-05-03,20260916
2026-09-13,POR,Famalicao,Sp Lisbon,Tarjetas U/O 4.5,MENOS DE 4.5,MAS DE 4.5,0.5166538431782879,False,2026-05-03,20260916
2026-09-13,ESP,Getafe,La Coruna,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5646179404392722,True,2026-05-03,20260916
2026-09-14,ESP,Villarreal,Betis,Tarjetas U/O 4.5,MENOS DE 4.5,MENOS DE 4.5,0.5722522925543672,True,2026-05-03,20260916
2026-05-03,POR,Sp Braga,Estoril,Gol local 0.5,MARCA 1+,MARCA 1+,0.8703017159141441,True,2026-05-03,20260916
2026-05-03,ENG,Aston Villa,Tottenham,Gol local 0.5,MARCA 1+,MARCA 1+,0.8478707493534524,True,2026-05-03,20260916
2026-05-03,ESP,Getafe,Vallecano,Gol local 0.5,MARCA 1+,NO MARCA,0.7962138546182715,False,2026-05-03,20260916
2026-05-03,ENG,Man United,Liverpool,Gol local 0.5,MARCA 1+,MARCA 1+,0.7498308158712154,True,2026-05-03,20260916
2026-05-03,TUR,Karagumruk,Genclerbirligi,Gol local 0.5,MARCA 1+,MARCA 1+,0.7997076727370867,True,2026-05-03,20260916
2026-05-03,TUR,Antalyaspor,Alanyaspor,Gol local 0.5,MARCA 1+,NO MARCA,0.7805591731413442,False,2026-05-03,20260916
2026-05-03,POR,Casa Pia,Tondela,Gol local 0.5,MARCA 1+,NO MARCA,0.7574991232127005,False,2026-05-03,20260916
2026-05-04,ESP,Sevilla,Sociedad,Gol local 0.5,MARCA 1+,MARCA 1+,0.7491466486512245,True,2026-05-03,20260916
2026-05-04,ENG,Everton,Man City,Gol local 0.5,MARCA 1+,MARCA 1+,0.6614580218153332,True,2026-05-03,20260916
2026-05-04,ENG,Chelsea,Nott'm Forest,Gol local 0.5,MARCA 1+,MARCA 1+,0.765744379886989,True,2026-05-03,20260916
2026-05-09,ENG,Liverpool,Chelsea,Gol local 0.5,MARCA 1+,MARCA 1+,0.841819532545427,True,2026-05-03,20260916
2026-05-09,ENG,Fulham,Bournemouth,Gol local 0.5,MARCA 1+,NO MARCA,0.7005040857096193,False,2026-05-03,20260916
2026-05-10,ENG,West Ham,Arsenal,Gol local 0.5,MARCA 1+,NO MARCA,0.6886790815355628,False,2026-05-03,20260916
2026-05-10,ENG,Crystal Palace,Everton,Gol local 0.5,MARCA 1+,MARCA 1+,0.7555052795668207,True,2026-05-03,20260916
2026-05-10,POR,Alverca,Estoril,Gol local 0.5,MARCA 1+,MARCA 1+,0.7749856780231998,True,2026-05-03,20260916
2026-05-10,ESP,Mallorca,Villarreal,Gol local 0.5,MARCA 1+,MARCA 1+,0.7453468847879785,True,2026-05-03,20260916
2026-05-11,ENG,Tottenham,Leeds,Gol local 0.5,MARCA 1+,MARCA 1+,0.7128596263155287,True,2026-05-03,20260916
2026-05-11,POR,Rio Ave,Sp Lisbon,Gol local 0.5,MARCA 1+,MARCA 1+,0.5916609183917753,True,2026-05-03,20260916
2026-05-12,ESP,Osasuna,Ath Madrid,Gol local 0.5,MARCA 1+,MARCA 1+,0.7896818120899405,True,2026-05-03,20260916
2026-05-13,ENG,Man City,Crystal Palace,Gol local 0.5,MARCA 1+,MARCA 1+,0.9179079673831434,True,2026-05-03,20260916
2026-05-13,ESP,Getafe,Mallorca,Gol local 0.5,MARCA 1+,MARCA 1+,0.796151267208557,True,2026-05-03,20260916
2026-05-13,ESP,Espanol,Ath Bilbao,Gol local 0.5,MARCA 1+,MARCA 1+,0.7329936650814575,True,2026-05-03,20260916
2026-05-13,ESP,Alaves,Barcelona,Gol local 0.5,MARCA 1+,MARCA 1+,0.6268190867015836,True,2026-05-03,20260916
2026-05-14,ESP,Girona,Sociedad,Gol local 0.5,MARCA 1+,MARCA 1+,0.767775727934653,True,2026-05-03,20260916
2026-05-14,ESP,Valencia,Vallecano,Gol local 0.5,MARCA 1+,MARCA 1+,0.794177037329817,True,2026-05-03,20260916
2026-05-16,TUR,Karagumruk,Alanyaspor,Gol local 0.5,MARCA 1+,MARCA 1+,0.7944241511592176,True,2026-05-03,20260916
2026-05-16,POR,Sp Braga,Estrela,Gol local 0.5,MARCA 1+,MARCA 1+,0.884923526128303,True,2026-05-03,20260916
2026-05-16,POR,Arouca,Tondela,Gol local 0.5,MARCA 1+,MARCA 1+,0.7786304178802732,True,2026-05-03,20260916
2026-05-16,POR,Estoril,Benfica,Gol local 0.5,MARCA 1+,MARCA 1+,0.621425534865615,True,2026-05-03,20260916
2026-05-16,POR,Moreirense,AVS,Gol local 0.5,MARCA 1+,NO MARCA,0.7270944506721719,False,2026-05-03,20260916
2026-05-16,TUR,Gaziantep,Buyuksehyr,Gol local 0.5,MARCA 1+,MARCA 1+,0.729900784097999,True,2026-05-03,20260916
2026-05-17,ENG,Brentford,Crystal Palace,Gol local 0.5,MARCA 1+,MARCA 1+,0.8397234608986884,True,2026-05-03,20260916
2026-05-17,ESP,Osasuna,Espanol,Gol local 0.5,MARCA 1+,MARCA 1+,0.8440526599212175,True,2026-05-03,20260916
2026-05-17,ESP,Elche,Getafe,Gol local 0.5,MARCA 1+,MARCA 1+,0.8592293085033466,True,2026-05-03,20260916
2026-05-17,TUR,Kasimpasa,Galatasaray,Gol local 0.5,MARCA 1+,MARCA 1+,0.6723040740585011,True,2026-05-03,20260916
2026-05-17,TUR,Trabzonspor,Genclerbirligi,Gol local 0.5,MARCA 1+,NO MARCA,0.8781446003338975,False,2026-05-03,20260916
2026-05-17,ESP,Vallecano,Villarreal,Gol local 0.5,MARCA 1+,MARCA 1+,0.8254409741762233,True,2026-05-03,20260916
2026-05-19,ENG,Bournemouth,Man City,Gol local 0.5,MARCA 1+,MARCA 1+,0.7363809908434756,True,2026-05-03,20260916
2026-05-19,ENG,Chelsea,Tottenham,Gol local 0.5,MARCA 1+,MARCA 1+,0.8130397657343039,True,2026-05-03,20260916
2026-05-23,ESP,Mallorca,Oviedo,Gol local 0.5,MARCA 1+,MARCA 1+,0.8236148339162392,True,2026-05-03,20260916
2026-05-23,ESP,Espanol,Sociedad,Gol local 0.5,MARCA 1+,MARCA 1+,0.8198232112510917,True,2026-05-03,20260916
2026-05-23,ESP,Girona,Elche,Gol local 0.5,MARCA 1+,MARCA 1+,0.8125893539893816,True,2026-05-03,20260916
2026-05-24,ENG,West Ham,Leeds,Gol local 0.5,MARCA 1+,MARCA 1+,0.7174985789695756,True,2026-05-03,20260916
2026-08-08,POR,Estrela,Sp Lisbon,Gol local 0.5,NO MARCA,MARCA 1+,0.5735776126413269,False,2026-05-03,20260916
2026-08-08,POR,Guimaraes,Arouca,Gol local 0.5,MARCA 1+,NO MARCA,0.6728080288700363,False,2026-05-03,20260916
2026-08-09,POR,Porto,Alverca,Gol local 0.5,MARCA 1+,MARCA 1+,0.8210791997371927,True,2026-05-03,20260916
2026-08-15,TUR,Kasimpasa,Trabzonspor,Gol local 0.5,MARCA 1+,MARCA 1+,0.5922805231975252,True,2026-05-03,20260916
2026-08-15,TUR,Konyaspor,Rizespor,Gol local 0.5,MARCA 1+,NO MARCA,0.6262059727688577,False,2026-05-03,20260916
2026-08-16,ESP,Espanol,Levante,Gol local 0.5,MARCA 1+,MARCA 1+,0.6639407740854122,True,2026-05-03,20260916
2026-08-16,TUR,Besiktas,Eyupspor,Gol local 0.5,MARCA 1+,MARCA 1+,0.8220121555559692,True,2026-05-03,20260916
2026-08-16,POR,Nacional,Estoril,Gol local 0.5,MARCA 1+,MARCA 1+,0.7677730414818934,True,2026-05-03,20260916
2026-08-17,POR,Casa Pia,Benfica,Gol local 0.5,MARCA 1+,NO MARCA,0.5729520191170515,False,2026-05-03,20260916
2026-08-21,ESP,Betis,Sociedad,Gol local 0.5,MARCA 1+,MARCA 1+,0.7940856654622618,True,2026-05-03,20260916
2026-08-22,TUR,Rizespor,Samsunspor,Gol local 0.5,MARCA 1+,NO MARCA,0.7220602534064791,False,2026-05-03,20260916
2026-08-22,POR,Sp Lisbon,Alverca,Gol local 0.5,MARCA 1+,MARCA 1+,0.8985652811444587,True,2026-05-03,20260916
2026-08-22,ESP,Espanol,Real Madrid,Gol local 0.5,NO MARCA,MARCA 1+,0.6914663833160956,False,2026-05-03,20260916
2026-08-23,ENG,Man City,Bournemouth,Gol local 0.5,MARCA 1+,MARCA 1+,0.853003677913765,True,2026-05-03,20260916
2026-08-23,POR,Guimaraes,Nacional,Gol local 0.5,MARCA 1+,MARCA 1+,0.7686871890379082,True,2026-05-03,20260916
2026-08-23,TUR,Trabzonspor,Buyuksehyr,Gol local 0.5,MARCA 1+,MARCA 1+,0.7790192668330554,True,2026-05-03,20260916
2026-08-23,TUR,Alanyaspor,Besiktas,Gol local 0.5,MARCA 1+,MARCA 1+,0.7563669352678326,True,2026-05-03,20260916
2026-08-23,TUR,Eyupspor,Gaziantep,Gol local 0.5,MARCA 1+,NO MARCA,0.7896839648227185,False,2026-05-03,20260916
2026-08-23,ESP,Elche,Barcelona,Gol local 0.5,NO MARCA,NO MARCA,0.67822545298229,True,2026-05-03,20260916
2026-08-24,ESP,Osasuna,Levante,Gol local 0.5,MARCA 1+,NO MARCA,0.7147163612435613,False,2026-05-03,20260916
2026-08-24,ENG,Fulham,Chelsea,Gol local 0.5,MARCA 1+,MARCA 1+,0.7178077324988874,True,2026-05-03,20260916
2026-08-25,ESP,Valencia,Betis,Gol local 0.5,MARCA 1+,NO MARCA,0.7659210729384262,False,2026-05-03,20260916
2026-08-26,ESP,Real Madrid,Sociedad,Gol local 0.5,MARCA 1+,MARCA 1+,0.9014177423583405,True,2026-05-03,20260916
2026-08-27,ESP,Celta,Osasuna,Gol local 0.5,MARCA 1+,MARCA 1+,0.8253365224938635,True,2026-05-03,20260916
2026-08-29,ESP,Levante,Betis,Gol local 0.5,MARCA 1+,MARCA 1+,0.783295726180461,True,2026-05-03,20260916
2026-08-29,POR,Alverca,Santa Clara,Gol local 0.5,MARCA 1+,MARCA 1+,0.7402140425294482,True,2026-05-03,20260916
2026-08-29,ESP,Sociedad,Espanol,Gol local 0.5,MARCA 1+,MARCA 1+,0.8584410276328159,True,2026-05-03,20260916
2026-08-29,TUR,Gaziantep,Rizespor,Gol local 0.5,MARCA 1+,MARCA 1+,0.719768777433077,True,2026-05-03,20260916
2026-08-30,TUR,Buyuksehyr,Kasimpasa,Gol local 0.5,MARCA 1+,MARCA 1+,0.8811745334999563,True,2026-05-03,20260916
